idx,input,expected_text,generated_text,input_skills_C,expected_skills_C,generated_skills_C,num_skills_C,num_gen_skills_C,percent_skills_match_C,num_skills_match_C,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,mismatched_ALL,Problem type
415," Erfahrung als Kommissionierer von Vorteil
Gute mündliche Deutschkenntnisse
<SoftSkill>Körperliche Fitness</SoftSkill>
<SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>selbständige Arbeitsweise</SoftSkill> ->"," Erfahrung als Kommissionierer von Vorteil
Gute mündliche Deutschkenntnisse
<SoftSkill>Körperliche Fitness</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>selbständige Arbeitsweise</SoftSkill>"," Erfahrung als Kommissionierer von Vorteil
Gute mündliche Deutschkenntnisse
<SoftSkill>Körperliche Fitness</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>selbständige Arbeitsweise</SoftSkill>",['Exakte'],['Exakte Arbeitsweise'],['Körperliche Fitness'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[7.3353896490179345e-155],0.0,0.0,0.0,7.3353896490179345e-155,16,False,OWA
416," Sie verfügen über eine <SoftSkill_C>exakte</SoftSkill_C>, <SoftSkill_C>ganzheitliche Denk-</SoftSkill_C> und <SoftSkill>eigenverantwortliche Arbeitsweise</SoftSkill> und: ->"," Sie verfügen über eine <SoftSkill>exakte Denkweise</SoftSkill>, <SoftSkill>ganzheitliche Denkweise</SoftSkill> und <SoftSkill>eigenverantwortliche Arbeitsweise</SoftSkill> und:"," Sie verfügen über eine <SoftSkill>exakte Denkweise</SoftSkill>, <SoftSkill>ganzheitliche Denkweise</SoftSkill> und <SoftSkill>eigenverantwortliche Arbeitsweise</SoftSkill> und:","['exakte', 'ganzheitliche Denk-']","['exakte Denkweise', 'ganzheitliche Denkweise']","['exakte Denkweise', 'ganzheitliche Denkweise']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,HOWA
417,× <SoftSkill_C>Exaktes</SoftSkill_C> und <SoftSkill>kundenorientiertes Arbeiten</SoftSkill> ->,× <SoftSkill>Exaktes Arbeiten</SoftSkill> und <SoftSkill>kundenorientiertes Arbeiten</SoftSkill>,× <SoftSkill>Exaktes Arbeiten</SoftSkill> und <SoftSkill>kundenorientiertes Arbeiten</SoftSkill>,['Exaktes'],['Exaktes Arbeiten'],['Exaktes Arbeiten'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
418," Ihre Erfahrung in der Projektleitung von komplexen Anlagen gibt Ihnen die notwendige Sicherheit für ein <SoftSkill_C>gewinnendes</SoftSkill_C>, <SoftSkill_C>kompetentes</SoftSkill_C> und <SoftSkill>zielführendes Auftreten gegenüber den verschiedenen Anspruchsgruppen</SoftSkill>. ->"," Ihre Erfahrung in der Projektleitung von komplexen Anlagen gibt Ihnen die notwendige Sicherheit für ein <SoftSkill>gewinnendes Auftreten</SoftSkill>, <SoftSkill>kompetentes Auftreten</SoftSkill> und <SoftSkill>zielführendes Auftreten gegenüber den verschiedenen Anspruchsgruppen</SoftSkill>."," Ihre Erfahrung in der Projektleitung von komplexen Anlagen gibt Ihnen die notwendige Sicherheit für ein <SoftSkill>gewinnendes Auftreten</SoftSkill>, <SoftSkill>kompetentes Auftreten</SoftSkill> und <SoftSkill>zielführendes Auftreten gegenüber den verschiedenen Anspruchsgruppen</SoftSkill>.","['gewinnendes', 'kompetentes']","['gewinnendes Auftreten', 'kompetentes Auftreten']","['gewinnendes Auftreten', 'kompetentes Auftreten']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
419," Wir stellen uns eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>kreative</SoftSkill_C> und <SoftSkill>äusserst teamfähige Persönlichkeit</SoftSkill> vor, welche <SoftSkill_C>intensive Team-</SoftSkill_C> und <SoftSkill>Zusammenarbeit mit der zukünftigen Stellenpartnerin schätzt</SoftSkill>. ->"," Wir stellen uns eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>kreative Persönlichkeit</SoftSkill> und <SoftSkill>äusserst teamfähige Persönlichkeit</SoftSkill> vor, welche <SoftSkill>intensive Teamarbeit mit der zukünftigen Stellenpartnerin schätzt</SoftSkill> und <SoftSkill>Zusammenarbeit mit der zukünftigen Stellenpartnerin schätzt</SoftSkill>."," Wir stellen uns eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>kreative Persönlichkeit</SoftSkill> und <SoftSkill>äusserst teamfähige Persönlichkeit</SoftSkill> vor, welche <SoftSkill>intensive Teamarbeit mit der zukünftigen Stellenpartnerin schätzt</SoftSkill> und <SoftSkill>Zusammenarbeit mit der zukünftigen Stellenpartnerin schätzt</SoftSkill>.","['motivierte', 'kreative', 'intensive Team-']","['motivierte Persönlichkeit', 'kreative Persönlichkeit', 'intensive Teamarbeit mit der zukünftigen Stellenpartnerin schätzt']","['motivierte Persönlichkeit', 'kreative Persönlichkeit', 'äusserst teamfähige Persönlichkeit']",3,3,66.66666666666666,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[1.0, 1.0, 2.0088205916377553e-78]",0.6666666633333334,0.6666666633333334,0.6666666633333334,0.6666666666666666,48,False,HMDC
420," •  Eine <SoftSkill_C>teamfähige</SoftSkill_C>, <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>verlässliche Persönlichkeit</SoftSkill> ->"," Eine <SoftSkill>teamfähige Persönlichkeit</SoftSkill>, <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>flexible Persönlichkeit</SoftSkill> und <SoftSkill>verlässliche Persönlichkeit</SoftSkill>"," Eine <SoftSkill>teamfähige Persönlichkeit</SoftSkill>, <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>flexible Persönlichkeit</SoftSkill> und <SoftSkill>verlässliche Persönlichkeit</SoftSkill>","['teamfähige', 'kommunikative', 'flexible']","['teamfähige Persönlichkeit', 'kommunikative Persönlichkeit', 'flexible Persönlichkeit']","['teamfähige Persönlichkeit', 'kommunikative Persönlichkeit', 'flexible Persönlichkeit']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
421," Lover’s aufgepasst – Du <SoftSkill>liebst es Personen zu schminken</SoftSkill>, <SoftSkill_C>stylen</SoftSkill_C> und zudem ->"," Lover’s aufgepasst – Du <SoftSkill>liebst es Personen zu schminken</SoftSkill>, <SoftSkill>liebst es Personen zu stylen</SoftSkill> und zudem"," Lover’s aufgepasst – Du <SoftSkill>liebst es Personen zu schminken</SoftSkill>, <SoftSkill>liebst es Personen zu stylen</SoftSkill> und zudem",['stylen'],['liebst es Personen zu stylen'],['liebst es Personen zu schminken'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.8, 'p': 0.8, 'f': 0.7999999950000002}, 'rouge-2': {'r': 0.75, 'p': 0.75, 'f': 0.749999995}, 'rouge-l': {'r': 0.8, 'p': 0.8, 'f': 0.7999999950000002}}]]",[0.7520029414340077],0.7999999950000002,0.749999995,0.7999999950000002,0.7520029414340077,6,False,MWA
422," Verfügen Sie über <SoftSkill>gestalterische Fähigkeiten</SoftSkill>, sind <SoftSkill>proaktiv</SoftSkill>, <SoftSkill_C>Kunden-</SoftSkill_C> und <SoftSkill>Dienstleistungsorientiert</SoftSkill> und <SoftSkill>arbeiten gerne exakt</SoftSkill> und <SoftSkill_C>zuverlässig</SoftSkill_C>? ->"," Verfügen Sie über <SoftSkill>gestalterische Fähigkeiten</SoftSkill>, sind <SoftSkill>proaktiv</SoftSkill>, <SoftSkill>Kundenorientiert</SoftSkill> und <SoftSkill>Dienstleistungsorientiert</SoftSkill> und <SoftSkill>arbeiten gerne exakt</SoftSkill> und <SoftSkill>arbeiten gerne zuverlässig</SoftSkill>?"," Verfügen Sie über <SoftSkill>gestalterische Fähigkeiten</SoftSkill>, sind <SoftSkill>proaktiv</SoftSkill>, <SoftSkill>Kundenorientiert</SoftSkill> und <SoftSkill>Dienstleistungsorientiert</SoftSkill> und <SoftSkill>arbeiten gerne exakt</SoftSkill> und <SoftSkill>arbeiten gerne zuverlässig</SoftSkill>?","['Kunden-', 'zuverlässig']","['Kundenorientiert', 'arbeiten gerne zuverlässig']","['gestalterische Fähigkeiten', 'proaktiv']",2,2,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]","[6.734181503845698e-155, 1.707323207169105e-232]",0.0,0.0,0.0,3.367090751922849e-155,43,False,HMDC
423," Sie haben die <SoftSkill>Fähigkeit zu analytischem und vernetztem Denken</SoftSkill>, besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und zeichnen sich durch <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>exakte Arbeitsweise</SoftSkill> aus. ->"," Sie haben die <SoftSkill>Fähigkeit zu analytischem und vernetztem Denken</SoftSkill>, besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und zeichnen sich durch <SoftSkill>strukturierte Arbeitsweise</SoftSkill> und <SoftSkill>exakte Arbeitsweise</SoftSkill> aus."," Sie haben die <SoftSkill>Fähigkeit zu analytischem und vernetztem Denken</SoftSkill>, besitzen eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und zeichnen sich durch <SoftSkill>strukturierte Arbeitsweise</SoftSkill> und <SoftSkill>exakte Arbeitsweise</SoftSkill> aus.",['strukturierte'],['strukturierte Arbeitsweise'],['Fähigkeit zu analytischem und vernetztem Denken'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[2.1300003969008245e-78],0.0,0.0,0.0,2.1300003969008245e-78,36,False,OWA
424," 3 Jahre Produktionserfahrung im Pharma- oder Chemiebereich
<SoftSkill>Bereitschaft 3-Schicht zu arbeiten</SoftSkill>
<SoftSkill>Hohes Qualitätsbewusstsein</SoftSkill> und Kenntnisse im Hygienebereich
<SoftSkill_C>Gewissenhaftes</SoftSkill_C> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill> ->"," 3 Jahre Produktionserfahrung im Pharma- oder Chemiebereich
<SoftSkill>Bereitschaft 3-Schicht zu arbeiten</SoftSkill>
<SoftSkill>Hohes Qualitätsbewusstsein</SoftSkill> und Kenntnisse im Hygienebereich
<SoftSkill>Gewissenhaftes Arbeiten</SoftSkill> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill>"," 3 Jahre Produktionserfahrung im Pharma- oder Chemiebereich
<SoftSkill>Bereitschaft 3-Schicht zu arbeiten</SoftSkill>
<SoftSkill>Hohes Qualitätsbewusstsein</SoftSkill> und Kenntnisse im Hygienebereich
<SoftSkill>Gewissenhaftes Arbeiten</SoftSkill> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill>",['Gewissenhaftes'],['Gewissenhaftes Arbeiten'],['Bereitschaft 3-Schicht zu arbeiten'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[0.2594068869083152],0.0,0.0,0.0,0.2594068869083152,20,False,OWA
425," In Ihrer Rolle als Projektleiter sind Sie für die anderen Mitarbeiter <SoftSkill>Vorbild</SoftSkill>, <SoftSkill_C>Ausbildender</SoftSkill_C> und <SoftSkill>Förderer in einer Person</SoftSkill>. ->"," In Ihrer Rolle als Projektleiter sind Sie für die anderen Mitarbeiter <SoftSkill>Vorbild</SoftSkill>, <SoftSkill>Ausbildender</SoftSkill> und <SoftSkill>Förderer in einer Person</SoftSkill>."," In Ihrer Rolle als Projektleiter sind Sie für die anderen Mitarbeiter <SoftSkill>Vorbild</SoftSkill>, <SoftSkill>Ausbildender</SoftSkill> und <SoftSkill>Förderer in einer Person</SoftSkill>.",['Ausbildender'],['Ausbildender'],['Vorbild'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[0.21281397709599684],0.0,0.0,0.0,0.21281397709599684,8,False,NONE
426," Ausbildung als Velomechaniker oder ähnliches Umfeld
Erfahrungen im Verkauf von Vorteil
Sehr gute Deutschkenntnisse
<SoftSkill>Freude am Verkaufen</SoftSkill> und <SoftSkill_C>Umgang mit Menschen
Kontaktfreudigkeit und</SoftSkill_C> <SoftSkill>gute Umgangsformen</SoftSkill> ->"," Ausbildung als Velomechaniker oder ähnliches Umfeld
Erfahrungen im Verkauf von Vorteil
Sehr gute Deutschkenntnisse
<SoftSkill>Freude am Verkaufen</SoftSkill> und <SoftSkill>Freude am Umgang mit Menschen</SoftSkill>
<SoftSkill>Kontaktfreudigkeit</SoftSkill> und <SoftSkill>gute Umgangsformen</SoftSkill>"," Ausbildung als Velomechaniker oder ähnliches Umfeld
Erfahrungen im Verkauf von Vorteil
Sehr gute Deutschkenntnisse
<SoftSkill>Freude am Verkaufen</SoftSkill> und <SoftSkill>Freude am Umgang mit Menschen</SoftSkill>
Kontaktfreudigkeit und</SoftSkill> <SoftSkill>gute Umgangsformen</SoftSkill>",[],[],[],0,0,0.0,0.0,[],[],-1.0,-1.0,-1.0,-1.0,0,True,MWA
427," Sie <SoftSkill>denken analytisch</SoftSkill> und <SoftSkill_C>vernetzt</SoftSkill_C>, <SoftSkill>handeln selbstbewusst</SoftSkill>, <SoftSkill_C>strukturiert</SoftSkill_C> und <SoftSkill_C>interdisziplinär</SoftSkill_C>. ->"," Sie <SoftSkill>denken analytisch</SoftSkill> und <SoftSkill>denken vernetzt</SoftSkill>, <SoftSkill>handeln selbstbewusst</SoftSkill>, <SoftSkill>handeln strukturiert</SoftSkill> und <SoftSkill>handeln interdisziplinär</SoftSkill>."," Sie <SoftSkill>denken analytisch</SoftSkill> und <SoftSkill>denken vernetzt</SoftSkill>, <SoftSkill>handeln selbstbewusst</SoftSkill>, <SoftSkill>handeln strukturiert</SoftSkill> und <SoftSkill>handeln interdisziplinär</SoftSkill>.","['vernetzt', 'strukturiert', 'interdisziplinär']","['denken vernetzt', 'handeln strukturiert', 'handeln interdisziplinär']","['denken analytisch', 'denken vernetzt', 'handeln selbstbewusst']",3,3,33.33333333333333,1.0,"[[{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}]]","[0.3708163623065084, 6.571021352053189e-155, 0.31549262911799814]",0.33333333000000004,0.0,0.33333333000000004,0.22876966380816885,36,False,MDC
428," Auch <SoftSkill>arbeiten Sie selbstständig</SoftSkill>, <SoftSkill_C>verantwortungsbewusst</SoftSkill_C> und <SoftSkill>setzen Aufgaben konsequent und zielgerichtet um</SoftSkill>. ->"," Auch <SoftSkill>arbeiten Sie selbstständig</SoftSkill>, <SoftSkill>arbeiten Sie verantwortungsbewusst</SoftSkill> und <SoftSkill>setzen Aufgaben konsequent und zielgerichtet um</SoftSkill>."," Auch <SoftSkill>arbeiten Sie selbstständig</SoftSkill>, <SoftSkill>arbeiten Sie verantwortungsbewusst</SoftSkill> und <SoftSkill>setzen Aufgaben konsequent und zielgerichtet um</SoftSkill>.",['verantwortungsbewusst'],['arbeiten Sie verantwortungsbewusst'],['arbeiten Sie selbstständig'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}]]",[0.40003454790914966],0.6666666616666668,0.4999999950000001,0.6666666616666668,0.40003454790914966,17,False,MWA
429,<SoftSkill_C>Selbständiges</SoftSkill_C> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill> sind für Sie keine Fremdwörter. ->,<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill> sind für Sie keine Fremdwörter.,<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill> sind für Sie keine Fremdwörter.,['Selbständiges'],['Selbständiges Arbeiten'],['Selbständiges Arbeiten'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
430,•  Sie <SoftSkill>arbeiten sowohl prozess-</SoftSkill> und <SoftSkill_C>zielorientiert</SoftSkill_C> sowie <SoftSkill_C>konzeptionell</SoftSkill_C> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill> ->,• Sie <SoftSkill>arbeiten sowohl prozessorientiert</SoftSkill> und <SoftSkill>arbeiten sowohl zielorientiert</SoftSkill> sowie <SoftSkill>arbeiten konzeptionell</SoftSkill> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill>,• Sie <SoftSkill>arbeiten sowohl prozessorientiert</SoftSkill> und <SoftSkill>arbeiten sowohl zielorientiert</SoftSkill> sowie <SoftSkill>arbeiten konzeptionell</SoftSkill> mit dem nötigen Anteil <SoftSkill>Pragmatismus</SoftSkill>,"['zielorientiert', 'konzeptionell']","['arbeiten sowohl zielorientiert', 'arbeiten konzeptionell']","['arbeiten sowohl prozessorientiert', 'arbeiten sowohl zielorientiert']",2,2,50.0,1.0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}], [{'rouge-1': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}}]]","[0.7407450716466053, 0.33188716763664994]",0.5333333284333335,0.24999999750000004,0.5333333284333335,0.5363161196416276,21,False,HMDC
431,•  <SoftSkill_C>Qualitäts-</SoftSkill_C> und <SoftSkill>Ergebnisorientierung</SoftSkill> ->,<SoftSkill>Qualitätsorientierung</SoftSkill> und <SoftSkill>Ergebnisorientierung</SoftSkill>,<SoftSkill>Qualitätsorientierung</SoftSkill> und <SoftSkill>Ergebnisorientierung</SoftSkill>,['Qualitäts-'],['Qualitätsorientierung'],['Qualitätsorientierung'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.0,0.999999995,1.0,0,False,HOWA
432,Zudem bringen Sie <SoftSkill_C>Offenheit</SoftSkill_C> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit. ->,Zudem bringen Sie <SoftSkill>Offenheit für Veränderungsprojekte</SoftSkill> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit.,Zudem bringen Sie <SoftSkill>Offenheit für Veränderungsprojekte</SoftSkill> und <SoftSkill>Begeisterungsfähigkeit für Veränderungsprojekte</SoftSkill> mit.,['Offenheit'],['Offenheit für Veränderungsprojekte'],['Offenheit für Veränderungsprojekte'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
433,Du bist eine <SoftSkill_C>offene</SoftSkill_C> und <SoftSkill>freundliche Person</SoftSkill>. ->,Du bist eine <SoftSkill>offene Person</SoftSkill> und <SoftSkill>freundliche Person</SoftSkill>.,Du bist eine <SoftSkill>offene Person</SoftSkill> und <SoftSkill>freundliche Person</SoftSkill>.,['offene'],['offene Person'],['offene Person'],1,1,100.0,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
434,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill_C>umsetzen</SoftSkill_C>. ->,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill>umsetzen</SoftSkill>.,Ihr <SoftSkill>Verkaufstalent</SoftSkill> konnten Sie in Ihrer bisherigen Tätigkeit erfolgreich einbringen und <SoftSkill>umsetzen</SoftSkill>.,['umsetzen'],['umsetzen'],['Verkaufstalent'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[6.356121367760845e-155],0.0,0.0,0.0,6.356121367760845e-155,10,False,NONE
435,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill_C>verstehst den Umgang mit Geld</SoftSkill_C>. ->,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill>verstehst den Umgang mit Geld</SoftSkill>.,Du hast ein <SoftSkill>Flair für Zahlen</SoftSkill> und <SoftSkill>verstehst den Umgang mit Geld</SoftSkill>.,['verstehst den Umgang mit Geld'],['verstehst den Umgang mit Geld'],['Flair für Zahlen'],1,1,0.0,0.0,"[[{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[2.912834206855484e-155],0.0,0.0,0.0,2.912834206855484e-155,25,False,NONE
