,idx,input,generated_text,expected_text,wrong GPT3,Problem type,expected_skills_all,generated_skills_all,input_skills_C,input_skills_all,expected_skills_C,generated_skills_C,num_skills_all,num_skills_C,num_gen_skills_all,num_gen_skills_C,percent_skills_match_all,percent_skills_match_C,num_skills_match_all,num_skills_match_C,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,rouge_scores_skill_C,bleu_scores_skill_C,rouge1_avg_skill_C,rouge2_avg_skill_C,rougeL_avg_skill_C,bleu_avg_skill_C,levenshtein_skill_C,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL
614,801,•  <SoftSkill_C>Belastbare</SoftSkill_C> und <SoftSkill>technisch versierte Person</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill> ->,• <SoftSkill>Belastbare Person</SoftSkill> und <SoftSkill>technisch versierte Person</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>,• <SoftSkill>Belastbare Person</SoftSkill> und <SoftSkill>technisch versierte Person</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>,1,OWA,"['Belastbare Person', 'technisch versierte Person', 'hohem Qualitätsbewusstsein']","['Belastbare Person', 'technisch versierte Person', 'hohem Qualitätsbewusstsein']",['Belastbare'],"['Belastbare', 'technisch versierte Person', 'hohem Qualitätsbewusstsein']",['Belastbare Person'],['Belastbare Person'],3,1,3,1,100.0,100.0,3.0,1.0,• Belastbare Person und technisch versierte Person mit hohem Qualitätsbewusstsein,• Belastbare Person und technisch versierte Person mit hohem Qualitätsbewusstsein,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
615,802," •  Sie sind deutscher Muttersprache und verfügen über eine <SoftSkill_C>stilsichere</SoftSkill_C>, <SoftSkill>schriftliche Ausdrucksweise</SoftSkill> ->"," • Sie sind deutscher Muttersprache und verfügen über eine <SoftSkill>stilsichere Ausdrucksweise</SoftSkill>, <SoftSkill>schriftliche Ausdrucksweise</SoftSkill>"," • Sie sind deutscher Muttersprache und verfügen über eine <SoftSkill>stilsichere Ausdrucksweise</SoftSkill>, <SoftSkill>schriftliche Ausdrucksweise</SoftSkill>",1,OWA,"['stilsichere Ausdrucksweise', 'schriftliche Ausdrucksweise']","['stilsichere Ausdrucksweise', 'schriftliche Ausdrucksweise']",['stilsichere'],"['stilsichere', 'schriftliche Ausdrucksweise']",['stilsichere Ausdrucksweise'],['stilsichere Ausdrucksweise'],2,1,2,1,100.0,100.0,2.0,1.0," • Sie sind deutscher Muttersprache und verfügen über eine stilsichere Ausdrucksweise, schriftliche Ausdrucksweise"," • Sie sind deutscher Muttersprache und verfügen über eine stilsichere Ausdrucksweise, schriftliche Ausdrucksweise",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
616,803," Sie sind sich <SoftSkill>gewohnt,</SoftSkill> <SoftSkill_C>selbständig</SoftSkill_C> und <SoftSkill>proaktiv zu arbeiten</SoftSkill>, sind aber auch ein <SoftSkill>Teamplayer</SoftSkill>. ->"," Sie sind sich <SoftSkill>gewohnt,</SoftSkill> <SoftSkill>selbständig zu arbeiten</SoftSkill> und <SoftSkill>proaktiv zu arbeiten</SoftSkill>, sind aber auch ein <SoftSkill>Teamplayer</SoftSkill>."," Sie sind sich <SoftSkill>gewohnt,</SoftSkill> <SoftSkill>selbständig zu arbeiten</SoftSkill> und <SoftSkill>proaktiv zu arbeiten</SoftSkill>, sind aber auch ein <SoftSkill>Teamplayer</SoftSkill>.",1,MWA,"['gewohnt,', 'selbständig zu arbeiten', 'proaktiv zu arbeiten', 'Teamplayer']","['gewohnt,', 'selbständig zu arbeiten', 'proaktiv zu arbeiten', 'Teamplayer']",['selbständig'],"['gewohnt,', 'selbständig', 'proaktiv zu arbeiten', 'Teamplayer']",['selbständig zu arbeiten'],['selbständig zu arbeiten'],4,1,4,1,100.0,100.0,4.0,1.0," Sie sind sich gewohnt, selbständig zu arbeiten und proaktiv zu arbeiten, sind aber auch ein Teamplayer."," Sie sind sich gewohnt, selbständig zu arbeiten und proaktiv zu arbeiten, sind aber auch ein Teamplayer.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.4999999975,0.999999995,1.0,0,False
617,804," Für unsere Abteilung Fachsupport im Geschäftsbereich Produkte & Services suchen wir eine <SoftSkill_C>kompetente</SoftSkill_C> und <SoftSkill>umsetzungsstarke Persönlichkeit</SoftSkill> als
Leiter/in Business Analyse
Ihre Aufgaben ->"," Für unsere Abteilung Fachsupport im Geschäftsbereich Produkte & Services suchen wir eine <SoftSkill>kompetente Persönlichkeit</SoftSkill> und <SoftSkill>umsetzungsstarke Persönlichkeit</SoftSkill> als Leiter/in Business Analyse.
Ihre Aufgaben"," Für unsere Abteilung Fachsupport im Geschäftsbereich Produkte & Services suchen wir eine <SoftSkill>kompetente Persönlichkeit</SoftSkill> und <SoftSkill>umsetzungsstarke Persönlichkeit</SoftSkill> als Leiter/in Business Analyse.
Ihre Aufgaben",1,OWA,"['kompetente Persönlichkeit', 'umsetzungsstarke Persönlichkeit']","['kompetente Persönlichkeit', 'umsetzungsstarke Persönlichkeit']",['kompetente'],"['kompetente', 'umsetzungsstarke Persönlichkeit']",['kompetente Persönlichkeit'],['kompetente Persönlichkeit'],2,1,2,1,100.0,100.0,2.0,1.0, Für unsere Abteilung Fachsupport im Geschäftsbereich Produkte & Services suchen wir eine kompetente Persönlichkeit und umsetzungsstarke Persönlichkeit als Leiter/in Business Analyse. Ihre Aufgaben, Für unsere Abteilung Fachsupport im Geschäftsbereich Produkte & Services suchen wir eine kompetente Persönlichkeit und umsetzungsstarke Persönlichkeit als Leiter/in Business Analyse. Ihre Aufgaben,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
618,805," Das national bestens bekannte und international vernetzte Unternehmen aus dem Engineering-, Technik- und Service-Bereich sucht über mich eine <SoftSkill_C>versierte</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>frontorientiere Persönlichkeit</SoftSkill>. ->","  Das national bestens bekannte und international vernetzte Unternehmen aus dem Engineering-, Technik- und Service-Bereich sucht über mich eine <SoftSkill>versierte Persönlichkeit</SoftSkill>, <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>frontorientiere Persönlichkeit</SoftSkill>.","  Das national bestens bekannte und international vernetzte Unternehmen aus dem Engineering-, Technik- und Service-Bereich sucht über mich eine <SoftSkill>versierte Persönlichkeit</SoftSkill>, <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>frontorientiere Persönlichkeit</SoftSkill>.",1,MC,"['versierte Persönlichkeit', 'engagierte Persönlichkeit', 'frontorientiere Persönlichkeit']","['versierte Persönlichkeit', 'engagierte Persönlichkeit', 'frontorientiere Persönlichkeit']","['versierte', 'engagierte']","['versierte', 'engagierte', 'frontorientiere Persönlichkeit']","['versierte Persönlichkeit', 'engagierte Persönlichkeit']","['versierte Persönlichkeit', 'engagierte Persönlichkeit']",3,2,3,2,100.0,100.0,3.0,2.0,"  Das national bestens bekannte und international vernetzte Unternehmen aus dem Engineering-, Technik- und Service-Bereich sucht über mich eine versierte Persönlichkeit, engagierte Persönlichkeit und frontorientiere Persönlichkeit.","  Das national bestens bekannte und international vernetzte Unternehmen aus dem Engineering-, Technik- und Service-Bereich sucht über mich eine versierte Persönlichkeit, engagierte Persönlichkeit und frontorientiere Persönlichkeit.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
619,806,Die <SoftSkill_C>Motivation</SoftSkill_C> und <SoftSkill>Führung Ihrer Mitarbeiter macht Ihnen Freude</SoftSkill>. ->,Die <SoftSkill>Motivation Ihrer Mitarbeiter macht Ihnen Freude</SoftSkill> und <SoftSkill>Führung Ihrer Mitarbeiter macht Ihnen Freude</SoftSkill>.,Die <SoftSkill>Motivation Ihrer Mitarbeiter macht Ihnen Freude</SoftSkill> und <SoftSkill>Führung Ihrer Mitarbeiter macht Ihnen Freude</SoftSkill>.,1,MWA,"['Motivation Ihrer Mitarbeiter macht Ihnen Freude', 'Führung Ihrer Mitarbeiter macht Ihnen Freude']","['Motivation Ihrer Mitarbeiter macht Ihnen Freude', 'Führung Ihrer Mitarbeiter macht Ihnen Freude']",['Motivation'],"['Motivation', 'Führung Ihrer Mitarbeiter macht Ihnen Freude']",['Motivation Ihrer Mitarbeiter macht Ihnen Freude'],['Motivation Ihrer Mitarbeiter macht Ihnen Freude'],2,1,2,1,100.0,100.0,2.0,1.0,Die Motivation Ihrer Mitarbeiter macht Ihnen Freude und Führung Ihrer Mitarbeiter macht Ihnen Freude.,Die Motivation Ihrer Mitarbeiter macht Ihnen Freude und Führung Ihrer Mitarbeiter macht Ihnen Freude.,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
620,807," Ein <SoftSkill_C>freundliches</SoftSkill_C> <SoftSkill_C>verkaufs-</SoftSkill_C> und <SoftSkill>kundenorientiertes Verhalten</SoftSkill> mit <SoftSkill>guten Umgangsformen</SoftSkill> sind Ihnen selbstverständlich, wobei Sie auch <SoftSkill>in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten</SoftSkill>. ->"," Ein <SoftSkill>freundliches Verkaufsorientiertes Verhalten</SoftSkill> und <SoftSkill>kundenorientiertes Verhalten</SoftSkill> mit <SoftSkill>guten Umgangsformen</SoftSkill> sind Ihnen selbstverständlich, wobei Sie auch <SoftSkill>in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten</SoftSkill>."," Ein <SoftSkill>freundliches Verhalten</SoftSkill> und <SoftSkill> Verkaufsorientiertes Verhalten</SoftSkill> und <SoftSkill>kundenorientiertes Verhalten</SoftSkill> mit <SoftSkill>guten Umgangsformen</SoftSkill> sind Ihnen selbstverständlich, wobei Sie auch <SoftSkill>in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten</SoftSkill>.",0,HMC,"['freundliches Verhalten', ' Verkaufsorientiertes Verhalten', 'kundenorientiertes Verhalten', 'guten Umgangsformen', 'in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten']","['freundliches Verkaufsorientiertes Verhalten', 'kundenorientiertes Verhalten', 'guten Umgangsformen', 'in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten']","['freundliches', 'verkaufs-']","['freundliches', 'verkaufs-', 'kundenorientiertes Verhalten', 'guten Umgangsformen', 'in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten']","['freundliches Verhalten', ' Verkaufsorientiertes Verhalten']",[],5,2,4,0,60.0,0.0,3.0,0.0," Ein freundliches Verkaufsorientiertes Verhalten und kundenorientiertes Verhalten mit guten Umgangsformen sind Ihnen selbstverständlich, wobei Sie auch in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten."," Ein freundliches Verhalten und  Verkaufsorientiertes Verhalten und kundenorientiertes Verhalten mit guten Umgangsformen sind Ihnen selbstverständlich, wobei Sie auch in schwierigen Situationen aufgrund Ihrer strukturierten Arbeitsweise den Überblick behalten.",15,[],[],-1.0,-1.0,-1.0,-1.0,0,"[[{'rouge-1': {'r': 0.6666666666666666, 'p': 1.0, 'f': 0.7999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.6666666666666666, 'p': 1.0, 'f': 0.7999999952000001}}], [{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}]]",[],0.32499999755000003,0.0,0.32499999755000003,-1.0,0,True
621,808," Wir wenden uns an eine <SoftSkill_C>sehr effiziente</SoftSkill_C> und <SoftSkill>sorgfältig arbeitende Persönlichkeit</SoftSkill>, die bereits Erfahrung am
Buffet gesammelt hat. ->"," Wir wenden uns an eine <SoftSkill>sehr effiziente Persönlichkeit</SoftSkill> und <SoftSkill>sorgfältig arbeitende Persönlichkeit</SoftSkill>, die bereits Erfahrung am Buffet gesammelt hat."," Wir wenden uns an eine <SoftSkill>sehr effiziente Persönlichkeit</SoftSkill> und <SoftSkill>sorgfältig arbeitende Persönlichkeit</SoftSkill>, die bereits Erfahrung am Buffet gesammelt hat.",1,OWA,"['sehr effiziente Persönlichkeit', 'sorgfältig arbeitende Persönlichkeit']","['sehr effiziente Persönlichkeit', 'sorgfältig arbeitende Persönlichkeit']",['sehr effiziente'],"['sehr effiziente', 'sorgfältig arbeitende Persönlichkeit']",['sehr effiziente Persönlichkeit'],['sehr effiziente Persönlichkeit'],2,1,2,1,100.0,100.0,2.0,1.0," Wir wenden uns an eine sehr effiziente Persönlichkeit und sorgfältig arbeitende Persönlichkeit, die bereits Erfahrung am Buffet gesammelt hat."," Wir wenden uns an eine sehr effiziente Persönlichkeit und sorgfältig arbeitende Persönlichkeit, die bereits Erfahrung am Buffet gesammelt hat.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
622,809," Sie sind eine <SoftSkill_C>überaus unternehmerisch denkende</SoftSkill_C>, <SoftSkill>sehr kommunikative Persönlichkeit</SoftSkill> mit einem <SoftSkill>ausgeprägten Sinn für Kundenorientierung</SoftSkill>. ->","  Sie sind eine <SoftSkill>überaus unternehmerisch denkende Persönlichkeit</SoftSkill>, <SoftSkill>sehr kommunikative Persönlichkeit</SoftSkill> mit einem <SoftSkill>ausgeprägten Sinn für Kundenorientierung</SoftSkill>.","  Sie sind eine <SoftSkill>überaus unternehmerisch denkende Persönlichkeit</SoftSkill>, <SoftSkill>sehr kommunikative Persönlichkeit</SoftSkill> mit einem <SoftSkill>ausgeprägten Sinn für Kundenorientierung</SoftSkill>.",1,OWA,"['überaus unternehmerisch denkende Persönlichkeit', 'sehr kommunikative Persönlichkeit', 'ausgeprägten Sinn für Kundenorientierung']","['überaus unternehmerisch denkende Persönlichkeit', 'sehr kommunikative Persönlichkeit', 'ausgeprägten Sinn für Kundenorientierung']",['überaus unternehmerisch denkende'],"['überaus unternehmerisch denkende', 'sehr kommunikative Persönlichkeit', 'ausgeprägten Sinn für Kundenorientierung']",['überaus unternehmerisch denkende Persönlichkeit'],['überaus unternehmerisch denkende Persönlichkeit'],3,1,3,1,100.0,100.0,3.0,1.0,"  Sie sind eine überaus unternehmerisch denkende Persönlichkeit, sehr kommunikative Persönlichkeit mit einem ausgeprägten Sinn für Kundenorientierung.","  Sie sind eine überaus unternehmerisch denkende Persönlichkeit, sehr kommunikative Persönlichkeit mit einem ausgeprägten Sinn für Kundenorientierung.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]",[1.0],0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
623,810," Als <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>durchsetzungsstarke Führungspersönlichkeit</SoftSkill> verfügen Sie über eine höhere Weiterbildung in betriebswirtschaftlicher Richtung und/oder im Bereich Facility Management. ->"," Als <SoftSkill>kommunikative Führungspersönlichkeit</SoftSkill>, <SoftSkill>erfahrene Führungspersönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Führungspersönlichkeit</SoftSkill> verfügen Sie über eine höhere Weiterbildung in betriebswirtschaftlicher Richtung und/oder im Bereich Facility Management."," Als <SoftSkill>kommunikative Führungspersönlichkeit</SoftSkill>, <SoftSkill>erfahrene Führungspersönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Führungspersönlichkeit</SoftSkill> verfügen Sie über eine höhere Weiterbildung in betriebswirtschaftlicher Richtung und/oder im Bereich Facility Management.",1,MC,"['kommunikative Führungspersönlichkeit', 'erfahrene Führungspersönlichkeit', 'durchsetzungsstarke Führungspersönlichkeit']","['kommunikative Führungspersönlichkeit', 'erfahrene Führungspersönlichkeit', 'durchsetzungsstarke Führungspersönlichkeit']","['kommunikative', 'erfahrene']","['kommunikative', 'erfahrene', 'durchsetzungsstarke Führungspersönlichkeit']","['kommunikative Führungspersönlichkeit', 'erfahrene Führungspersönlichkeit']","['kommunikative Führungspersönlichkeit', 'erfahrene Führungspersönlichkeit']",3,2,3,2,100.0,100.0,3.0,2.0," Als kommunikative Führungspersönlichkeit, erfahrene Führungspersönlichkeit und durchsetzungsstarke Führungspersönlichkeit verfügen Sie über eine höhere Weiterbildung in betriebswirtschaftlicher Richtung und/oder im Bereich Facility Management."," Als kommunikative Führungspersönlichkeit, erfahrene Führungspersönlichkeit und durchsetzungsstarke Führungspersönlichkeit verfügen Sie über eine höhere Weiterbildung in betriebswirtschaftlicher Richtung und/oder im Bereich Facility Management.",0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False
