sample-id,context,input,output,invalid,comments,valids
sjmm-11982131120039__168-191,"Bülach , welches Konstruktionen des Stahl- und Apparatebaus ausführt , suchen wir zur Ergänzung",Stahl- und Apparatebaus,Stahl- und Apparatebaus,,,
sjmm-32006190030047__290-325,"und externen Qualitätsbeanstandungen Produktions- und Qualitätskenndaten beschaffen , bearbeiten , koordinieren",Produktions- und Qualitätskenndaten,Produktions- und Qualitätskenndaten,,,
sjmm-22021104942400__893-930,"von Hardware- , Software- sowie Netzwerk- und Kommunikationsproblemen ; Lokalisieren , Eingrenzen und",Netzwerk- und Kommunikationsproblemen,Netzwerk- und Kommunikationsproblemen,,,
sjmm-11965131050009__68-95,"mit Kenntnissen auf Bohr- und Fräsvorrichtungen , eventuell Schnittwerkzeugen . Einem",Bohr- und Fräsvorrichtungen,Bohr- und Fräsvorrichtungen,,,
sjmm-72012101200825__37-61,Werkzeugschleiftechnik Gewinde- und Werkzeugbau Aufgabenbereich,Gewinde- und Werkzeugbau,Gewinde- und Werkzeugbau,,,
sjmm-72019119622142__988-1022,"Früchte & Gemüse Umsatz- , Kosten- , Inventar- und Lagerbewirtschaftung im Verantwortungsbereich",Inventar- und Lagerbewirtschaftung,Inventar- und Lagerbewirtschaftung,,,
sjmm-32021190030468__284-308,"Sie stellen die Marge innerhalb der Preis- und Rabattmodelle sicher , bauen ein Monitoring auf",Preis- und Rabattmodelle,Preis- und Rabattmodelle,,,
sjmm-72017105471874__1060-1084,"Sie eine kompetente , verlässliche Ansprech- und Fachperson unserer Auftraggeber . WIR ERWARTEN",Ansprech- und Fachperson,Ansprech- und Fachperson,,,
sjmm-22010107712071__276-305,"den Aufbau und die Verdrahtung von Schalt- und Steuerungsanlagen , für die Materialdisposition und für",Schalt- und Steuerungsanlagen,Schalt- und Steuerungsanlagen,,,
sjmm-32020190010965__273-305,"Lösungen für die Sparten Haus- , Gebäude- und Industrieautomation sowie Produkte und Dienstleistungen",Gebäude- und Industrieautomation,Gebäude- und Industrieautomation,,,
sjmm-11969131070019__93-129,HTL Aufgabenkreis : Forschungs- und Entwicklungsaufgaben auf einem neuen Fertigungsgebiet,Forschungs- und Entwicklungsaufgaben,Forschungs- und Entwicklungsaufgaben,,,
sjmm-72019113164557__126-159,und ragt im Schweizer Markt der Wirtschafts- und Bauinformationen durch Innovation und Mut zu neuen,Wirtschafts- und Bauinformationen,Wirtschafts- und Bauinformationen,,,
sjmm-22009107250776__1702-1729,"montieren Kästen für den Einbau von Schalt- und Steuerapparaten , und sie schliessen Geräte und",Schalt- und Steuerapparaten,Schalt- und Steuerapparaten,,,
sjmm-22008109090648__458-493,Quartals- und Jahresabschlusses ( Kostenstellen- und Deckungsbeitrags- rechnung ) in Zusammenarbeit mit der,Kostenstellen- und Deckungsbeitrags,Kostenstellen- und Deckungsbeitrags,,,
sjmm-72020128144899__727-769,"und Umsetzen von Schulungs- , Informations- und Kommunikationsmassnahmen Ihre Kompetenzen",Informations- und Kommunikationsmassnahmen,Informations- und Kommunikationsmassnahmen,,,
sjmm-22021104292617__630-654,Visualisierung und Dokumentation von Unfall- und Tathergängen in 2D und 3D Erstellung eigener,Unfall- und Tathergängen,Unfall- und Tathergängen,,,
sjmm-32016190030227__234-281,renommierten international tätigen Management- und Technologieberatungsunternehmen . Erfahrene und talentierte,Management- und Technologieberatungsunternehmen,Management- und Technologieberatungsunternehmen,,,
sjmm-72013107870776__1259-1287,der nationalen und internationalen Medien- und Fernmeldepolitik sowie mit finanziellen,Medien- und Fernmeldepolitik,Medien- und Fernmeldepolitik,,,
sjmm-22005109310011__150-180,Beratung unserer Kunden in diversen Leistungs- und Vertriebsfragen . Als Teamleiter sind Sie sind,Leistungs- und Vertriebsfragen,Leistungs- und Vertriebsfragen,,,
sjmm-32010190010255__242-277,"und Dragees für die Pharma- , Lebensmittel- und Kosmetikindustrie . Zusammen mit unseren Niederlassungen",Lebensmittel- und Kosmetikindustrie,Lebensmittel- und Kosmetikindustrie,,,
sjmm-72018112883603__956-981,und kontinuierliche Optimierung von Kosten- und Preismodellen hinsichtlich Typ und Struktur im,Kosten- und Preismodellen,Kosten- und Preismodellen,,,
sjmm-11970121020008__124-150,sowie 1 Telefon-A-Monteur für Industrie- und Wohnungsbau . Gutbezahlte Dauerstelle,Industrie- und Wohnungsbau,Industrie- und Wohnungsbau,,,
sjmm-32013190081516__81-99,Anforderungen : Für unser Uhren- und Schmuck Geschäft suchen wir per sofort oder,Uhren- und Schmuck,Uhren- und Schmuck,,,
sjmm-32016190140796__183-206,"in Bern führt ein Ambulatorium für Folter- und Kriegsopfer , in welchem traumatisierte",Folter- und Kriegsopfer,Folter- und Kriegsopfer,,,
sjmm-22011110070348__894-925,und Spezialtiefbau • fundiertes Baufach- und Werkvertragswissen insbesondere SIA 118,Baufach- und Werkvertragswissen,Baufach- und Werkvertragswissen,,,
sjmm-22007111811142__329-357,"Elementarteilchen- und Astrophysik , Energie- und Umweltforschung sowie Biologie und Medizin . Für die",Energie- und Umweltforschung,Energie- und Umweltforschung,,,
sjmm-32014190012876__1047-1089,sowie die Diagnostik und Therapie von Spracherwerbs- und Kommunikationsstörungen bei Vorschulkindern . Dabei arbeiten,Spracherwerbs- und Kommunikationsstörungen,Spracherwerbs- und Kommunikationsstörungen,,,
sjmm-72013100362477__206-235,"LOGILINE © und BLACKLINE © Behälter- und Logistiksysteme für Lager , Handling und Transport",Behälter- und Logistiksysteme,Behälter- und Logistiksysteme,,,
sjmm-32016190190152__907-929,Service-Montagearbeiten auf Flach- und Steildächer Vollständige Abwicklung der,Flach- und Steildächer,Flach- und Steildächer,,,
sjmm-11953141140004__99-124,"tüchtig und zuverlässig für Licht- , Kraft- und Telefonanlagen . Offerten mit Zeugnisabschriften an",Kraft- und Telefonanlagen,Kraft- und Telefonanlagen,,,
sjmm-22005109800011__2750-2771,muss er jede Einheit mit speziellen Mess- und Prüfgeräten kontrol-lieren . Damit eine entladene,Mess- und Prüfgeräten,Mess- und Prüfgeräten,,,
sjmm-22021113450109__333-362,"zu gestalten , um so die Prozess- und Produktequalität kontinuierlich , aber zügig , zu",Prozess- und Produktequalität,Prozess- und Produktequalität,,,
sjmm-72020124742248__1094-1124,"Forschungs- und Entwicklungs- , Marketing- und Fertigungsteams bei der aufsichtsrechtlichen Bewertung",Marketing- und Fertigungsteams,Marketing- und Fertigungsteams,,,
sjmm-72017127814554__373-395,nach den Richtlinien der Walliser Alters- und Pflegheime ( VWAP- AVALEMS ) . Weitere Auskunft,Alters- und Pflegheime,Alters- und Pflegheime,,,
sjmm-32019190030929__677-709,Support . Zu einem erstklassigen Kunden- und Kandidatenservicebei Adecco gehören folgende deiner,Kunden- und Kandidatenservicebei,Kunden- und Kandidatenservicebei,,,
sjmm-12018121020002__564-597,"mit Schreiben von Eintritts- und Austrittsberichten , Konsilien , allgemeiner",Eintritts- und Austrittsberichten,Eintritts- und Austrittsberichten,,,
sjmm-11957121020039__153-174,"Offerten an H. Kaderli , Rosen- und Baumschule , Düdingen ( FR",Rosen- und Baumschule,Rosen- und Baumschule,,,
sjmm-22021100253064__561-593,"Bern Klinik für Zahnerhaltung , Präventiv- und Kinderzahnmedizin z. H. Frau Daniela Zesiger",Präventiv- und Kinderzahnmedizin,Präventiv- und Kinderzahnmedizin,,,
sjmm-32021190190289__284-322,"bietet berufsbegleitende Bachelor- , Master- und Weiterbildungsstudiengänge nach der Blended Learning-Methode an",Master- und Weiterbildungsstudiengänge,Master- und Weiterbildungsstudiengänge,,,
sjmm-72018105452916__3191-3218,Einrichtungshauses verfügbar ( inkl. Abend- und Samstagsverkäufe ) . Du hast nicht nur grosses,Abend- und Samstagsverkäufe,Abend- und Samstagsverkäufe,,,
sjmm-72012113420802__162-194,des Forecasts die detaillierte Produktions- und Materialplanung für alle Produktionsbetriebe und,Produktions- und Materialplanung,Produktions- und Materialplanung,,,
sjmm-12003131120013__189-218,"mit individuellen Schullösungen , Förder- und Therapieprogramme für Kinder mit sehr ausgeprägten",Förder- und Therapieprogramme,Förder- und Therapieprogramme,,,
sjmm-72015105053539__1432-1474,und Abschlussstärke Gute Kommunikations- und Präsentationstechniken Gute Allgemeinbildung,Kommunikations- und Präsentationstechniken,Kommunikations- und Präsentationstechniken,,,
sjmm-11991141110022__8-36,"Hoch- und Tiefbauunternehmen Ch . Kolp + Co. AG , Gübsenstrasse 85",Hoch- und Tiefbauunternehmen,Hoch- und Tiefbauunternehmen,,,
sjmm-72020111353592__380-414,arbeitest intern und extern mit Entwicklungs- und Betriebspartnern über alle technischen und,Entwicklungs- und Betriebspartnern,Entwicklungs- und Betriebspartnern,,,
sjmm-72014113594009__1063-1102,"in Psychologie Anerkannte Beratungs- und Psychotherapieausbildung ( FSP , ASP , SBAP",Beratungs- und Psychotherapieausbildung,Beratungs- und Psychotherapieausbildung,,,
sjmm-72016105012668__1832-1859,Abnahmetests Begleitung von Pilot- und Migrationsphasen in ausgewählten Teilprojekten,Pilot- und Migrationsphasen,Pilot- und Migrationsphasen,,,
sjmm-11991131070037__45-74,AG Wir vertreten finnische Papier- und Kartonproduzenten in der Schweiz . In unserem,Papier- und Kartonproduzenten,Papier- und Kartonproduzenten,,,
sjmm-32011190030626__1978-2013,von Optimierungspotentialen . Lösungs- und Umsetzungsorientierung . Einsatzbereitschaft . Unser,Lösungs- und Umsetzungsorientierung,Lösungs- und Umsetzungsorientierung,,,
sjmm-32013190011949__485-508,Belagsarbeiten aus Kunst- und Natursteinen Pflanzarbeiten und Ansaaten,Kunst- und Natursteinen,Kunst- und Natursteinen,,,
sjmm-32021190180782__1082-1119,"und effektive Kundenprojekte- , Devisierungs- und Offertenbearbeitung Betreuung von bestehenden sowie",Devisierungs- und Offertenbearbeitung,Devisierungs- und Offertenbearbeitung,,,
sjmm-32008190010065__2409-2448,"Aufgabe . Sie arbeiten eng mit den Marketing- und Verkaufsverantwortlichen zusammen . Dies alles , damit die",Marketing- und Verkaufsverantwortlichen,Marketing- und Verkaufsverantwortlichen,,,
sjmm-72018117740415__800-835,sensomotorischen Fähigkeiten Abklärungs- und Trainingsmassnahmen im Bereich ADL,Abklärungs- und Trainingsmassnahmen,Abklärungs- und Trainingsmassnahmen,,,
sjmm-22003109770017__1192-1223,raumsparende Bauweise und optimale Produktions- und Betriebskosten . Ihre Aufgaben : Entwicklung von,Produktions- und Betriebskosten,Produktions- und Betriebskosten,,,
sjmm-32012190050284__328-356,_ Analysieren und Bereinigen von Mengen- und Preisdifferenzen im Warengeschäft,Mengen- und Preisdifferenzen,Mengen- und Preisdifferenzen,,,
sjmm-32015190011695__1958-1992,Deutsch und sehr gute Englisch- und Franzöischkenntnisse Sehr gute EDV-Kenntnisse,Englisch- und Franzöischkenntnisse,Englisch- und Franzöischkenntnisse,,,
sjmm-72018107634409__584-623,"mitzutragen , mit dem Ziel eine hohe Mitarbeitenden- und Kundenzufriedenheit zu erreichen . Ihre Aufgaben Mit",Mitarbeitenden- und Kundenzufriedenheit,Mitarbeitenden- und Kundenzufriedenheit,,,
sjmm-22005108800001__122-147,hochwertiger Convenience Produkte im Kühl- und Tiefkühlbereich für alle Bereiche der Gastronomie,Kühl- und Tiefkühlbereich,Kühl- und Tiefkühlbereich,,,
sjmm-72012117661892__577-604,"Patienten des Fachgebietes Herz- , Thorax- und Gefässchirurgie . Der Schwerpunkt unserer Arbeit",Thorax- und Gefässchirurgie,Thorax- und Gefässchirurgie,,,
sjmm-72019104900534__326-349,bei der Pflege und Gestaltung der Spiel- und Arbeitsräume Begleiten von Kindern beim,Spiel- und Arbeitsräume,Spiel- und Arbeitsräume,,,
sjmm-22006111920258__1179-1211,Ihnen die Gesamtverantwortung des Beschaffungs- und Vertragswesens . In einer ersten Phase erarbeiten Sie,Beschaffungs- und Vertragswesens,Beschaffungs- und Vertragswesens,,,
sjmm-11958141050001__84-106,einige Laufburschen für allgemeine Büro- und Laufarbeiten . Offerten bitte an,Büro- und Laufarbeiten,Büro- und Laufarbeiten,,,
sjmm-32018190030889__1327-1345,"Sie zusammen mit Ihrem Team , Soft- und Hardware-Erweiterungen , sowie Änderungen an",Soft- und Hardware,Soft- und Hardware,,,
sjmm-32014190012720__718-747,"Reparatur motorisierter Zweirad- , Mehrrad- und Spezialfahrzeuge des Zweiradbereiches Umbau sowie",Mehrrad- und Spezialfahrzeuge,Mehrrad- und Spezialfahrzeuge,,,
sjmm-22021112970275__508-533,"macht , auch in luftigen Höhen die Glas- und Fensterfassaden zu reinigen . Ihr Arbeitsort ist",Glas- und Fensterfassaden,Glas- und Fensterfassaden,,,
sjmm-72016111283781__462-490,"ein . Unser Arbeitsfeld umfasst Karton- und Papiersammlungen , Containertouren , Palettefahrten",Karton- und Papiersammlungen,Karton- und Papiersammlungen,,,
sjmm-32012190030022__1204-1231,"in jeder Beziehung sowie vielfältige Fach- und Führungskarrieren in einem gesunden , stetig wachsenden",Fach- und Führungskarrieren,Fach- und Führungskarrieren,,,
sjmm-32011190011322__1214-1242,flexibel mit einem hohen Level an Qualitäts- und Sicherheitsbe- wusstsein . Sind Sie von unserer,Qualitäts- und Sicherheitsbe,Qualitäts- und Sicherheitsbe,,,
sjmm-22021100488159__5-35,Staats- und Jugendanwaltschaft des Kantons Glarus ist zuständig für,Staats- und Jugendanwaltschaft,Staats- und Jugendanwaltschaft,,,
sjmm-22005107760013__2440-2467,für ein Weiterkommen in Reise- und Tourismusberufen . Die Berufsmaturität berechtigt zum,Reise- und Tourismusberufen,Reise- und Tourismusberufen,,,
sjmm-72019111622335__1022-1047,"Erfahrung im Verkauf in der Uhren- und Schmuckbranche , idealerweise in einer",Uhren- und Schmuckbranche,Uhren- und Schmuckbranche,,,
sjmm-22003109800004__931-957,ausser dem Abdichten auch die Wärme- und Schallisolation sowie das Abdecken des,Wärme- und Schallisolation,Wärme- und Schallisolation,,,
sjmm-12018132220002__447-486,Einhaltung von bestehenden Sicherheits- und Qualitätsanforderungen • administrative Arbeiten und,Sicherheits- und Qualitätsanforderungen,Sicherheits- und Qualitätsanforderungen,,,
sjmm-72019108443212__1751-1783,Vorteil Sie dürfen erwarten gute Lohn- und Anstellungsbedingungen konstruktive und lösungsorientierte,Lohn- und Anstellungsbedingungen,Lohn- und Anstellungsbedingungen,,,
sjmm-11986151060004__89-118,das in der Armatur- Technologie für Industrie- und Nuklearanlagen führend ist ? Wir suchen in dessen,Industrie- und Nuklearanlagen,Industrie- und Nuklearanlagen,,,
sjmm-72013112000380__580-617,"Kundenportfeuilles Anlage- , Vorsorge- und Finanzierungsberatungen Allgemeine Beratungen von",Vorsorge- und Finanzierungsberatungen,Vorsorge- und Finanzierungsberatungen,,,
sjmm-72016110513777__353-383,"Sie mit , eine hochstehende Betreuungs- und Pflegequalität sicher zu stellen • Mitarbeit in",Betreuungs- und Pflegequalität,Betreuungs- und Pflegequalität,,,
sjmm-72016113593930__1865-1891,"Medienbildung , Informatikdidaktik im Bildungs- und Schulkontext Kenntnisse der Aus- und Weiterbildung",Bildungs- und Schulkontext,Bildungs- und Schulkontext,,,
sjmm-72013114631559__138-163,"Haushalt- , Do-it- , Freizeit- , Agro-Food- und Landwirtschafts-sortiment . TopShops",Food- und Landwirtschafts,Food- und Landwirtschafts,,,
sjmm-11961131070030__72-94,Maschinenzeichner Konstrukteur Für Ski- und Sesselliftbau . Wir erwarten von Ihnen : Solide,Ski- und Sesselliftbau,Ski- und Sesselliftbau,,,
sjmm-72016113522481__1330-1362,der Fertigungsaufträge Reinigungs- und Wartungsaufgaben an den Anlagen Mitarbeit in,Reinigungs- und Wartungsaufgaben,Reinigungs- und Wartungsaufgaben,,,
sjmm-32015190031894__1214-1242,Bereich Marketing sowie Affinität zum Online- und Digitalmarketing Sehr gute mündliche wie,Online- und Digitalmarketing,Online- und Digitalmarketing,,,
sjmm-11970141170006__102-135,"bieten : Interessante Tätigkeit in Industrie- und Hausinstallationen . Gutes Arbeitsklima , Fünftagewoche",Industrie- und Hausinstallationen,Industrie- und Hausinstallationen,,,
sjmm-11965131120031__29-66,Altbekanntes Verkaufs- und Fabrikationsunternehmen sucht einige seriöse Mitarbeiter für,Verkaufs- und Fabrikationsunternehmen,Verkaufs- und Fabrikationsunternehmen,,,
sjmm-32018190140960__1256-1273,"sowie sehr gute Deutschkenntnisse in Wort- und Schrift , Französischkenntnisse von Vorteil",Wort- und Schrift,Wort- und Schrift,,,
sjmm-11992131120037__148-189,"Heslibach , welche eine Werkstatt mit Holz- und Metallbearbeitungseinrichtungen umfasst , suchen wir zwei",Holz- und Metallbearbeitungseinrichtungen,Holz- und Metallbearbeitungseinrichtungen,,,
sjmm-32013190011913__1363-1401,"TGA ) . Hierzu gehören Mittelspannungs- und Netzersatzanlagen , USV-Systeme , Kälte- , Klima- und",Mittelspannungs- und Netzersatzanlagen,Mittelspannungs- und Netzersatzanlagen,,,
sjmm-72020114313068__2474-2510,Persönlichkeit und Ihre Freude an Führungs- und Weiterbildungsaufgaben,Führungs- und Weiterbildungsaufgaben,Führungs- und Weiterbildungsaufgaben,,,
sjmm-32012190011169__312-337,Kunde ist ein Architekturbüro und im Ein- und Mehrfamilienhaus sowie Umbausektor tätig . Für diesen,Ein- und Mehrfamilienhaus,Ein- und Mehrfamilienhaus,,,
sjmm-72016117854033__786-827,der anwendungsrelevanten Aspekte der Infrastruktur- und Sicherheitsarchitektur zusammen mit dem,Infrastruktur- und Sicherheitsarchitektur,Infrastruktur- und Sicherheitsarchitektur,,,
sjmm-72018119652633__520-550,"in einem Restaurant erst zu dem Sinnes- und Geschmackserlebnis , das wir als unser Markenzeichen",Sinnes- und Geschmackserlebnis,Sinnes- und Geschmackserlebnis,,,
sjmm-11988122130008__20-47,suchen nette Buffet- und Serviceaushilfe # Gasthof-Restaurant Rothorn,Buffet- und Serviceaushilfe,Buffet- und Serviceaushilfe,,,
sjmm-72018113594275__2160-2190,"Kenntnisse der Entwicklungen im Hochschul- und Personalbereich Umsetzungsfreudige , engagierte",Hochschul- und Personalbereich,Hochschul- und Personalbereich,,,
sjmm-22011108440940__256-292,"ist ein führender Systemanbieter für Verbindungs- und Befestigungstechnik , der den Schweizer Markt und",Verbindungs- und Befestigungstechnik,Verbindungs- und Befestigungstechnik,,,
sjmm-32016190011393__752-787,"zu regionalen und kantonalen Feuerwehr- und Zivilschutzinstanzen , Behörden , Amtsstellen und der",Feuerwehr- und Zivilschutzinstanzen,Feuerwehr- und Zivilschutzinstanzen,,,
sjmm-32016190070806__2037-2078,unter Berücksichtigung unserer Qualitäts- und Arbeitssicherheitsvorgaben . In der Technik arbeiten Sie,Qualitäts- und Arbeitssicherheitsvorgaben,Qualitäts- und Arbeitssicherheitsvorgaben,,,
sjmm-32020190190817__564-589,Berufserfahrung Gute PC- und Deutschkenntnisse Kundenorientierte Persönlichkeit,PC- und Deutschkenntnisse,PC- und Deutschkenntnisse,,,
sjmm-32010190010073__52-86,ist ein im KMU-Bereich tätiges Treuhand- und Beratungsunternehmen im Kanton Schwyz und sucht einen,Treuhand- und Beratungsunternehmen,Treuhand- und Beratungsunternehmen,,,
sjmm-72016104310688__1153-1190,ausgeprägtes Verständnis für Beratungs- und Weiterbildungsprozesse und entsprechende Qualifikation,Beratungs- und Weiterbildungsprozesse,Beratungs- und Weiterbildungsprozesse,,,
sjmm-11978151020009__344-374,Aufgabe eignet sich für Leute aus dem Kaufmanns- und Handwerkerstand ebensogut wie für Bewerber technischer,Kaufmanns- und Handwerkerstand,Kaufmanns- und Handwerkerstand,,,
sjmm-32007190010092__57-82,"entwickelt und betreibt Systeme , um Bank- und Kartenzahlungen effizient und kostengünstig zu",Bank- und Kartenzahlungen,Bank- und Kartenzahlungen,,,
sjmm-32006190030023__762-793,Projektes an die Projektleitung • Projekt- und Programmbegleitung sowie Kundenpflege Ausgewählter,Projekt- und Programmbegleitung,Projekt- und Programmbegleitung,,,
sjmm-32018190010497__81-109,"Muri AG Muri AG Klein- und Mittelunternehmen Festanstellung , 60 % - 80",Klein- und Mittelunternehmen,Klein- und Mittelunternehmen,,,
sjmm-72012117771042__587-619,Kunden und Aufträge im Bereich der Unterhalts- und Spezialreinigung sowie Facility Services,Unterhalts- und Spezialreinigung,Unterhalts- und Spezialreinigung,,,
sjmm-72019104360500__1517-1553,"oder bereits Erfahrungen im Bereich Lösungs- und Integrationsarchitektur auf Basis SAP HANA , S / 4 HANA , SAP",Lösungs- und Integrationsarchitektur,Lösungs- und Integrationsarchitektur,,,
sjmm-11982121050006__268-300,offenen Buchhaltung Überwachung der Betriebs- und Lohndatenerfassung Lohnbuchhaltung des Betriebes,Betriebs- und Lohndatenerfassung,Betriebs- und Lohndatenerfassung,,,
sjmm-32012190050377__1774-1793,überzeugen durch ein ausgewiesenes IT- und Zahlenflair und sind es gewohnt selbständig zu,IT- und Zahlenflair,IT- und Zahlenflair,,,
sjmm-22007109440494__139-171,"für die Entwicklung von Primär- und Sekundärverpackungen , für neue Verpackungskonzepte sowie",Primär- und Sekundärverpackungen,Primär- und Sekundärverpackungen,,,
sjmm-22021108041664__2202-2238,"Erste Kenntnisse in agilen Projekt- und Transformationsmethoden , in technologischen Strategiethemen",Projekt- und Transformationsmethoden,Projekt- und Transformationsmethoden,,,
sjmm-72015127133147__1602-1624,bevorzugt im Bereich Bio- und Enzymkatalyse in der Fein- und Spezialitätenchemie,Bio- und Enzymkatalyse,Bio- und Enzymkatalyse,,,
sjmm-32018190200942__23-55,Herbert » ist das Informations- und Buchungsportal für Mountainbiken in Graubünden und,Informations- und Buchungsportal,Informations- und Buchungsportal,,,
sjmm-22010112701756__941-972,und BWL • Unterstützung von Projekt- und Entwicklungsleiter/-innen in Finanzierung und Vermarktung,Projekt- und Entwicklungsleiter,Projekt- und Entwicklungsleiter,,,
sjmm-11966141110015__321-348,"Guido Ricklin , 9001 St. Gallen Treuhand- und Revisionsbüro , Webergasse 9 , Tel",Treuhand- und Revisionsbüro,Treuhand- und Revisionsbüro,,,
sjmm-32016190030325__644-669,"multifunktionalen , digitalen Fax- , Print- und Kopiersystemen • Sicherstellen eines hochstehenden",Print- und Kopiersystemen,Print- und Kopiersystemen,,,
sjmm-11974121100004__99-123,ihre Produkte - erstklassiges Tafel- und Hotelgeschirr aus Hartporzellan - in über 40 Länder,Tafel- und Hotelgeschirr,Tafel- und Hotelgeschirr,,,
sjmm-72020128164902__1144-1177,"Verwaltung des Schliess- und Zutrittsmanagements sowie Ausgabe , Rücknahme und",Schliess- und Zutrittsmanagements,Schliess- und Zutrittsmanagements,,,
sjmm-32010190030064__155-186,her . Diese werden vor allem in der Automobil- und Elektroindustrie eingesetzt . Im Zuge einer,Automobil- und Elektroindustrie,Automobil- und Elektroindustrie,,,
sjmm-72015105283586__3489-3526,sowie hervorragende Kommunikations- und Führungskompetenz Verhandlungssichere Deutsch- und,Kommunikations- und Führungskompetenz,Kommunikations- und Führungskompetenz,,,
sjmm-32016190030423__1244-1262,Erfahrung beim Arbeiten mit Klein- und Kleinst-Teilen gute ERP-Kenntnisse,Klein- und Kleinst,Klein- und Kleinst,,,
sjmm-32019190010310__2258-2273,oder Communications Professional SEO- und Google Analytics-Kenntnisse Min . 2 Jahre,SEO- und Google,SEO- und Google,,,
sjmm-32014190021611__295-328,"im Bereich der Elektroplanung , Elektro- und Kommunikationtechnik in der region Rapperswil / SG sucht",Elektro- und Kommunikationtechnik,Elektro- und Kommunikationtechnik,,,
sjmm-11985141170014__369-397,vorwiegend das Durchführen von Dreh- und Schleifoperationen . Wenn Sie diese Aufgabe interessiert,Dreh- und Schleifoperationen,Dreh- und Schleifoperationen,,,
sjmm-72017101403588__784-808,"im Bereich Operating von Gruppen- und Leserreisen , indem Sie Anfragen entgegen nehmen",Gruppen- und Leserreisen,Gruppen- und Leserreisen,,,
sjmm-11988122010017__64-95,Interlaken . In unserem vielseitigen Hotel- und Restaurationsbetrieb sind ab sofort oder nach Vereinbarung,Hotel- und Restaurationsbetrieb,Hotel- und Restaurationsbetrieb,,,
sjmm-32017190011408__754-786,und die fachgerechte Zubereitung der Bäckerei- und Konditoreiprodukte sowie der Patientendesserts nach,Bäckerei- und Konditoreiprodukte,Bäckerei- und Konditoreiprodukte,,,
sjmm-32021190210353__276-311,"eine Schweizer Wirtschaftsprüfungs- , Treuhand- und Beratungsgesellschaft . Sie verfügt über 5 Niederlassungen",Treuhand- und Beratungsgesellschaft,Treuhand- und Beratungsgesellschaft,,,
sjmm-32017190011187__1992-2031,Berufserfahrung in der Koordinaten- und Oberflächenmesstechnik Praktische Erfahrung in der,Koordinaten- und Oberflächenmesstechnik,Koordinaten- und Oberflächenmesstechnik,,,
sjmm-72017112122339__1632-1658,der betrieblichen Ausbildung auf Sekundar- und Tertiärstufe auf Basis des Ausbildungskonzeptes,Sekundar- und Tertiärstufe,Sekundar- und Tertiärstufe,,,
sjmm-72019117854461__271-298,Erfahrungen in den Bereichen Lean- und Prozessmanagement . In der Rolle des Lean Transformation,Lean- und Prozessmanagement,Lean- und Prozessmanagement,,,
sjmm-22002109230001__205-237,"Software Bysoft auf unseren Laser- , Wasserstrahl- und Biegemaschinen vorführen Schneidzeiten für Kunden",Wasserstrahl- und Biegemaschinen,Wasserstrahl- und Biegemaschinen,,,
sjmm-72012105511117__1478-1513,"hohe Selbständigkeit , Analyse- und Durchsetzungsfähigkeit sind Grundvoraussetzungen",Analyse- und Durchsetzungsfähigkeit,Analyse- und Durchsetzungsfähigkeit,,,
sjmm-11981131050015__298-327,"Lackierer für unser Auto- und Industriespritzwerk Wir bieten Dauerstellen , Monatslohn",Auto- und Industriespritzwerk,Auto- und Industriespritzwerk,,,
sjmm-11976121020042__154-175,zur Betreuung der Wolf-Garten- und Neuheiten-Shows in bedeutenden,Garten- und Neuheiten,Garten- und Neuheiten,,,
sjmm-72018119960719__1329-1368,"im Bereich der Informatik , von Kommunikations- und Haustechniksystemen Selbständiges , pflichtbewusstes",Kommunikations- und Haustechniksystemen,Kommunikations- und Haustechniksystemen,,,
sjmm-72017127484421__983-1014,St. Louis ) in der täglichen Ein- und Ausfuhrzollabfertigung und erledigen selbständig,Ein- und Ausfuhrzollabfertigung,Ein- und Ausfuhrzollabfertigung,,,
sjmm-11964111160006__52-79,Hilfsarbeiter für verschiedene Maschinen- und Handarbeiten in der Metallverarbeitung,Maschinen- und Handarbeiten,Maschinen- und Handarbeiten,,,
sjmm-72014104921097__184-207,Detailhandels - unternehmen in der Schuh- und Sportbranche der Schweiz . Das Unternehmen gehört,Schuh- und Sportbranche,Schuh- und Sportbranche,,,
sjmm-32020190190116__662-691,ist ein aufstrebendes Start-up im Bildungs- und Karrierebereich . Auf unserer Plattform teilen,Bildungs- und Karrierebereich,Bildungs- und Karrierebereich,,,
sjmm-22011109821509__3618-3654,"Spedition 1 : Speditionsbüro , Inland- und Exportversanddisposition * Spedition 2 : Blocklager für",Inland- und Exportversanddisposition,Inland- und Exportversanddisposition,,,
sjmm-72015111731779__842-881,"Unterhalt der Liegenschaften , Instandsetzungs- und Reinigungsarbeiten Pensum : Teilzeitarbeit von mind. 50",Instandsetzungs- und Reinigungsarbeiten,Instandsetzungs- und Reinigungsarbeiten,,,
sjmm-22011102980601__272-309,Ihre vielseitigen Aufgaben : * Wareneingangs- und Qualitätskontrolle gemäss Kundenvorgaben,Wareneingangs- und Qualitätskontrolle,Wareneingangs- und Qualitätskontrolle,,,
sjmm-72018105313956__1458-1480,Beschaffung sowie offen für In- und Auslandsreisen Verhandlungssichere,In- und Auslandsreisen,In- und Auslandsreisen,,,
sjmm-22011108741135__244-281,Ihre Aufgaben sind * Vorsorge- und Allfinanzadministration * Vorsorge- und,Vorsorge- und Allfinanzadministration,Vorsorge- und Allfinanzadministration,,,
